"Step","mobilenet_Task LR_0.2_Friday_14_March_2025_20h_11m_20s - Train/loss","mobilenet_Task LR_0.2_Friday_14_March_2025_20h_11m_20s - Train/loss__MIN","mobilenet_Task LR_0.2_Friday_14_March_2025_20h_11m_20s - Train/loss__MAX","mobilenet_Task LR_0.01_Friday_14_March_2025_19h_08m_28s - Train/loss","mobilenet_Task LR_0.01_Friday_14_March_2025_19h_08m_28s - Train/loss__MIN","mobilenet_Task LR_0.01_Friday_14_March_2025_19h_08m_28s - Train/loss__MAX","mobilenet_Task LR_0.05_Friday_14_March_2025_18h_50m_38s - Train/loss","mobilenet_Task LR_0.05_Friday_14_March_2025_18h_50m_38s - Train/loss__MIN","mobilenet_Task LR_0.05_Friday_14_March_2025_18h_50m_38s - Train/loss__MAX"
"1017","3.1093590259552","3.1093590259552","3.1093590259552","3.2696492671966553","3.2696492671966553","3.2696492671966553","3.195204257965088","3.195204257965088","3.195204257965088"
"1018","3.0616824626922607","3.0616824626922607","3.0616824626922607","3.076070785522461","3.076070785522461","3.076070785522461","3.1503677368164062","3.1503677368164062","3.1503677368164062"
"1019","3.4446208477020264","3.4446208477020264","3.4446208477020264","3.3809123039245605","3.3809123039245605","3.3809123039245605","3.0321617126464844","3.0321617126464844","3.0321617126464844"
"1020","3.048732042312622","3.048732042312622","3.048732042312622","3.165071725845337","3.165071725845337","3.165071725845337","3.0892560482025146","3.0892560482025146","3.0892560482025146"
"1021","3.1558852195739746","3.1558852195739746","3.1558852195739746","3.1986734867095947","3.1986734867095947","3.1986734867095947","3.262385845184326","3.262385845184326","3.262385845184326"
"1022","3.0492606163024902","3.0492606163024902","3.0492606163024902","3.2251086235046387","3.2251086235046387","3.2251086235046387","3.180912971496582","3.180912971496582","3.180912971496582"
"1023","2.9697604179382324","2.9697604179382324","2.9697604179382324","3.5122225284576416","3.5122225284576416","3.5122225284576416","3.2507121562957764","3.2507121562957764","3.2507121562957764"
"1024","3.16774845123291","3.16774845123291","3.16774845123291","3.2654852867126465","3.2654852867126465","3.2654852867126465","3.223416566848755","3.223416566848755","3.223416566848755"
"1025","3.312584400177002","3.312584400177002","3.312584400177002","3.3517088890075684","3.3517088890075684","3.3517088890075684","3.1974048614501953","3.1974048614501953","3.1974048614501953"
"1026","3.3515775203704834","3.3515775203704834","3.3515775203704834","3.1792826652526855","3.1792826652526855","3.1792826652526855","3.2076072692871094","3.2076072692871094","3.2076072692871094"
"1027","3.109004020690918","3.109004020690918","3.109004020690918","3.21444034576416","3.21444034576416","3.21444034576416","3.3031985759735107","3.3031985759735107","3.3031985759735107"
"1028","3.091364860534668","3.091364860534668","3.091364860534668","3.3573591709136963","3.3573591709136963","3.3573591709136963","3.1169517040252686","3.1169517040252686","3.1169517040252686"
"1029","3.340846538543701","3.340846538543701","3.340846538543701","3.3664350509643555","3.3664350509643555","3.3664350509643555","3.2516472339630127","3.2516472339630127","3.2516472339630127"
"1030","3.36547589302063","3.36547589302063","3.36547589302063","3.2554593086242676","3.2554593086242676","3.2554593086242676","3.0735464096069336","3.0735464096069336","3.0735464096069336"
"1031","3.3141417503356934","3.3141417503356934","3.3141417503356934","3.3283262252807617","3.3283262252807617","3.3283262252807617","3.0467584133148193","3.0467584133148193","3.0467584133148193"
"1032","3.2618215084075928","3.2618215084075928","3.2618215084075928","3.3246543407440186","3.3246543407440186","3.3246543407440186","3.1607370376586914","3.1607370376586914","3.1607370376586914"
"1033","2.9523253440856934","2.9523253440856934","2.9523253440856934","3.243081569671631","3.243081569671631","3.243081569671631","3.0210094451904297","3.0210094451904297","3.0210094451904297"
"1034","3.1014041900634766","3.1014041900634766","3.1014041900634766","3.3149006366729736","3.3149006366729736","3.3149006366729736","3.0433387756347656","3.0433387756347656","3.0433387756347656"
"1035","3.233820676803589","3.233820676803589","3.233820676803589","3.2779979705810547","3.2779979705810547","3.2779979705810547","3.1720826625823975","3.1720826625823975","3.1720826625823975"
"1036","3.3058643341064453","3.3058643341064453","3.3058643341064453","3.4512102603912354","3.4512102603912354","3.4512102603912354","3.0364763736724854","3.0364763736724854","3.0364763736724854"
"1037","3.240105152130127","3.240105152130127","3.240105152130127","3.2360188961029053","3.2360188961029053","3.2360188961029053","3.0920541286468506","3.0920541286468506","3.0920541286468506"
"1038","3.0944204330444336","3.0944204330444336","3.0944204330444336","3.0425758361816406","3.0425758361816406","3.0425758361816406","3.0662107467651367","3.0662107467651367","3.0662107467651367"
"1039","3.0541069507598877","3.0541069507598877","3.0541069507598877","3.147800922393799","3.147800922393799","3.147800922393799","3.1533362865448","3.1533362865448","3.1533362865448"
"1040","3.1306965351104736","3.1306965351104736","3.1306965351104736","3.2081427574157715","3.2081427574157715","3.2081427574157715","2.9688873291015625","2.9688873291015625","2.9688873291015625"
"1041","3.3588459491729736","3.3588459491729736","3.3588459491729736","3.456824541091919","3.456824541091919","3.456824541091919","3.1460464000701904","3.1460464000701904","3.1460464000701904"
"1042","3.022177219390869","3.022177219390869","3.022177219390869","3.5788931846618652","3.5788931846618652","3.5788931846618652","3.0669381618499756","3.0669381618499756","3.0669381618499756"
"1043","2.9812824726104736","2.9812824726104736","2.9812824726104736","3.2727577686309814","3.2727577686309814","3.2727577686309814","3.1167259216308594","3.1167259216308594","3.1167259216308594"
"1044","3.1674180030822754","3.1674180030822754","3.1674180030822754","3.2897980213165283","3.2897980213165283","3.2897980213165283","3.1572139263153076","3.1572139263153076","3.1572139263153076"
"1045","3.4136962890625","3.4136962890625","3.4136962890625","3.3610379695892334","3.3610379695892334","3.3610379695892334","3.2826781272888184","3.2826781272888184","3.2826781272888184"
"1046","3.3583765029907227","3.3583765029907227","3.3583765029907227","3.4107959270477295","3.4107959270477295","3.4107959270477295","3.2460100650787354","3.2460100650787354","3.2460100650787354"
"1047","3.380459785461426","3.380459785461426","3.380459785461426","3.6216604709625244","3.6216604709625244","3.6216604709625244","3.266658306121826","3.266658306121826","3.266658306121826"
"1048","3.181190252304077","3.181190252304077","3.181190252304077","3.357025384902954","3.357025384902954","3.357025384902954","3.0278847217559814","3.0278847217559814","3.0278847217559814"
"1049","3.164003610610962","3.164003610610962","3.164003610610962","3.3790676593780518","3.3790676593780518","3.3790676593780518","3.0367839336395264","3.0367839336395264","3.0367839336395264"
"1050","3.1344287395477295","3.1344287395477295","3.1344287395477295","3.4129104614257812","3.4129104614257812","3.4129104614257812","3.1433444023132324","3.1433444023132324","3.1433444023132324"
"1051","3.120100259780884","3.120100259780884","3.120100259780884","3.4975500106811523","3.4975500106811523","3.4975500106811523","3.1454663276672363","3.1454663276672363","3.1454663276672363"
"1052","3.193521022796631","3.193521022796631","3.193521022796631","3.3545262813568115","3.3545262813568115","3.3545262813568115","3.207631826400757","3.207631826400757","3.207631826400757"
"1053","3.1067538261413574","3.1067538261413574","3.1067538261413574","3.3437299728393555","3.3437299728393555","3.3437299728393555","3.0706686973571777","3.0706686973571777","3.0706686973571777"
"1054","3.151756525039673","3.151756525039673","3.151756525039673","3.2560343742370605","3.2560343742370605","3.2560343742370605","3.1553494930267334","3.1553494930267334","3.1553494930267334"
"1055","3.145817279815674","3.145817279815674","3.145817279815674","3.5257623195648193","3.5257623195648193","3.5257623195648193","3.340460777282715","3.340460777282715","3.340460777282715"
"1056","3.3979642391204834","3.3979642391204834","3.3979642391204834","3.3240087032318115","3.3240087032318115","3.3240087032318115","3.2162530422210693","3.2162530422210693","3.2162530422210693"
"1057","3.361253261566162","3.361253261566162","3.361253261566162","3.1944851875305176","3.1944851875305176","3.1944851875305176","3.6263427734375","3.6263427734375","3.6263427734375"
"1058","3.1606879234313965","3.1606879234313965","3.1606879234313965","3.3357994556427","3.3357994556427","3.3357994556427","3.2170655727386475","3.2170655727386475","3.2170655727386475"
"1059","2.9970614910125732","2.9970614910125732","2.9970614910125732","3.222210645675659","3.222210645675659","3.222210645675659","3.079141616821289","3.079141616821289","3.079141616821289"
"1060","3.2690932750701904","3.2690932750701904","3.2690932750701904","3.4602298736572266","3.4602298736572266","3.4602298736572266","3.2499678134918213","3.2499678134918213","3.2499678134918213"
"1061","3.0887181758880615","3.0887181758880615","3.0887181758880615","3.3355889320373535","3.3355889320373535","3.3355889320373535","3.34657621383667","3.34657621383667","3.34657621383667"
"1062","3.174414873123169","3.174414873123169","3.174414873123169","3.2189829349517822","3.2189829349517822","3.2189829349517822","3.3801586627960205","3.3801586627960205","3.3801586627960205"
"1063","3.19372820854187","3.19372820854187","3.19372820854187","3.1879513263702393","3.1879513263702393","3.1879513263702393","3.055436372756958","3.055436372756958","3.055436372756958"
"1064","3.3942856788635254","3.3942856788635254","3.3942856788635254","3.1727676391601562","3.1727676391601562","3.1727676391601562","3.1479077339172363","3.1479077339172363","3.1479077339172363"
"1065","3.158421754837036","3.158421754837036","3.158421754837036","3.3279004096984863","3.3279004096984863","3.3279004096984863","3.2729403972625732","3.2729403972625732","3.2729403972625732"
"1066","2.9444222450256348","2.9444222450256348","2.9444222450256348","3.3117361068725586","3.3117361068725586","3.3117361068725586","3.2878241539001465","3.2878241539001465","3.2878241539001465"
"1067","3.440666437149048","3.440666437149048","3.440666437149048","3.306541681289673","3.306541681289673","3.306541681289673","3.1848721504211426","3.1848721504211426","3.1848721504211426"
"1068","3.0874063968658447","3.0874063968658447","3.0874063968658447","3.273754596710205","3.273754596710205","3.273754596710205","2.941819667816162","2.941819667816162","2.941819667816162"
"1069","3.1191532611846924","3.1191532611846924","3.1191532611846924","3.240426540374756","3.240426540374756","3.240426540374756","3.1517796516418457","3.1517796516418457","3.1517796516418457"
"1070","3.024674415588379","3.024674415588379","3.024674415588379","3.3340718746185303","3.3340718746185303","3.3340718746185303","3.361203908920288","3.361203908920288","3.361203908920288"
"1071","3.4341373443603516","3.4341373443603516","3.4341373443603516","3.4129509925842285","3.4129509925842285","3.4129509925842285","2.93831729888916","2.93831729888916","2.93831729888916"
"1072","3.23966646194458","3.23966646194458","3.23966646194458","3.121154308319092","3.121154308319092","3.121154308319092","3.245504856109619","3.245504856109619","3.245504856109619"
"1073","3.0874147415161133","3.0874147415161133","3.0874147415161133","3.1494202613830566","3.1494202613830566","3.1494202613830566","3.1835968494415283","3.1835968494415283","3.1835968494415283"
"1074","3.3225998878479004","3.3225998878479004","3.3225998878479004","3.303611993789673","3.303611993789673","3.303611993789673","3.1570076942443848","3.1570076942443848","3.1570076942443848"
"1075","3.3640923500061035","3.3640923500061035","3.3640923500061035","3.158932685852051","3.158932685852051","3.158932685852051","3.2873151302337646","3.2873151302337646","3.2873151302337646"
"1076","3.1496689319610596","3.1496689319610596","3.1496689319610596","3.3810081481933594","3.3810081481933594","3.3810081481933594","3.434082508087158","3.434082508087158","3.434082508087158"
"1077","3.241264820098877","3.241264820098877","3.241264820098877","3.209714412689209","3.209714412689209","3.209714412689209","3.113356113433838","3.113356113433838","3.113356113433838"
"1078","3.232922315597534","3.232922315597534","3.232922315597534","3.050780773162842","3.050780773162842","3.050780773162842","3.1674156188964844","3.1674156188964844","3.1674156188964844"
"1079","3.255537748336792","3.255537748336792","3.255537748336792","3.2539665699005127","3.2539665699005127","3.2539665699005127","3.1257684230804443","3.1257684230804443","3.1257684230804443"
"1080","3.223984718322754","3.223984718322754","3.223984718322754","3.3584232330322266","3.3584232330322266","3.3584232330322266","3.1213572025299072","3.1213572025299072","3.1213572025299072"
"1081","3.4458491802215576","3.4458491802215576","3.4458491802215576","3.302201509475708","3.302201509475708","3.302201509475708","3.2267932891845703","3.2267932891845703","3.2267932891845703"
"1082","3.122532606124878","3.122532606124878","3.122532606124878","3.0866570472717285","3.0866570472717285","3.0866570472717285","3.0680038928985596","3.0680038928985596","3.0680038928985596"
"1083","3.0157973766326904","3.0157973766326904","3.0157973766326904","3.411135196685791","3.411135196685791","3.411135196685791","3.129143714904785","3.129143714904785","3.129143714904785"
"1084","3.2021045684814453","3.2021045684814453","3.2021045684814453","3.3234715461730957","3.3234715461730957","3.3234715461730957","3.1613357067108154","3.1613357067108154","3.1613357067108154"
"1085","3.1565632820129395","3.1565632820129395","3.1565632820129395","3.2875125408172607","3.2875125408172607","3.2875125408172607","3.1684377193450928","3.1684377193450928","3.1684377193450928"
